paper_id,arxiv_id,arxiv_url,title,published_at,terra_composite,jev_composite,terra_rank,jev_rank,rank_gap,terra_technical_significance,terra_apparent_novelty,terra_practical_applicability,terra_professional_value,terra_learning_value,terra_evidence_strength,jev_technical_significance,jev_apparent_novelty,jev_practical_applicability,jev_professional_value,jev_learning_value,jev_evidence_strength,jev_confidence,organisations,is_golden,was_editorial_pick
199794,2609.23360,https://arxiv.org/abs/2609.23360,Human-guided physics-constrained AI agents construct an auditable model of soil-plug evolution,2026-09-20 00:00:00+00:00,7.64,6.6612,427,297,130,7.5,7.5,7.5,8.0,8.0,8.0,8.0,7.5,6.0,7.0,8.0,7.0,0.7183333333333333,Texas Tech University; Tsinghua University,False,none
200654,2609.24778,https://arxiv.org/abs/2609.24778,H2RBench: A Real-to-Sim Benchmark for Evaluating Human-to-Robot Transfer,2026-09-21 00:00:00+00:00,8.0,6.6066,198,328,-130,8.0,7.5,8.5,8.5,7.5,8.0,7.5,6.5,7.5,7.5,7.5,7.0,0.79,Carnegie Mellon University; Toyota Research Institute; University of Michigan,False,none
200327,2602.05638,https://arxiv.org/abs/2602.05638,SurgMotion: A Video-Native Foundation Model for Universal Understanding of Surgical Videos,2026-09-21 00:00:00+00:00,8.1,6.7886,121,249,-128,8.5,7.5,8.0,8.5,8.0,8.0,8.0,7.0,6.5,8.0,8.0,7.0,0.72,"Chinese Academy of Medical Sciences & Peking Union Medical College; Chinese Academy of Sciences; Chinese University of Hong Kong; Institute of Automation; Technical University of Munich; The First Affiliated Hospital, Sun Yat-sen University; University of Chinese Academy of Sciences; University of Hong Kong",False,none
200514,2609.24489,https://arxiv.org/abs/2609.24489,Lifted Bellman Linear Programming for Offline Reinforcement Learning,2026-09-21 00:00:00+00:00,7.2,6.086,763,635,128,7.5,7.0,7.0,7.0,7.5,7.0,7.5,7.0,6.5,7.0,8.0,5.0,0.7216666666666667,Korea Advanced Institute of Science and Technology,False,none
90638,2606.24026,https://arxiv.org/abs/2606.24026,Can Language Model Agents be Helpful Circuit Explainers in Mechanistic Interpretability?,2026-09-02 00:00:00+00:00,6.78,5.7996,915,788,127,6.5,7.0,6.0,7.0,8.0,7.0,7.0,6.5,5.5,6.0,7.5,6.5,0.74,George Mason University; The Ohio State University,True,none
197539,2609.20104,https://arxiv.org/abs/2609.20104,Design of the IBM Granite 5.0 TurboCTC ASR Model,2026-09-17 00:00:00+00:00,6.7,5.7505,937,810,127,6.5,5.5,8.0,7.0,7.0,6.5,7.5,6.0,8.5,8.0,7.5,2.5,0.7233333333333333,,False,none
199336,2603.07449,https://arxiv.org/abs/2603.07449,Dial: A Knowledge-Grounded Dialect-Specific NL2SQL System,2026-09-19 00:00:00+00:00,7.92,6.5472,233,360,-127,8.0,7.5,8.5,8.0,7.5,7.5,7.5,7.0,7.5,7.5,8.0,6.0,0.8166666666666667,Shanghai Jiao Tong University; The Hong Kong University of Science and Technology (Guangzhou); Tsinghua University,False,none
199817,2609.23393,https://arxiv.org/abs/2609.23393,Structured Spatio-Temporal Evidence Graphs for Open-Vocabulary Object Retrieval in Videos,2026-09-20 00:00:00+00:00,7.36,6.265,647,520,127,7.0,7.5,7.5,7.5,7.5,7.0,7.5,7.0,6.0,7.0,7.5,6.5,0.7716666666666667,Northeastern University,False,none
200330,2602.11161,https://arxiv.org/abs/2602.11161,Althea: The Fact-Checking--Metalearning Tradeoff in AI-Assisted Verification,2026-09-21 00:00:00+00:00,7.38,6.2972,634,507,127,7.0,7.0,7.5,8.0,8.0,7.0,6.5,6.5,6.5,8.0,8.0,7.0,0.7666666666666666,,False,none
196682,2609.18861,https://arxiv.org/abs/2609.18861,PersonaPath: Towards Knowledge-Centric Personalized Learning Path Planning,2026-09-16 00:00:00+00:00,7.34,5.8256,652,778,-126,7.5,7.0,7.0,7.5,8.0,7.0,6.5,7.0,5.5,7.0,7.5,6.0,0.7016666666666667,Baidu (China); Beihang University; Beijing Institute of Technology,False,none
196452,2609.18357,https://arxiv.org/abs/2609.18357,Market Signal Injection: Adversarial Context Manipulation of LLM Pricing Agents,2026-09-16 00:00:00+00:00,7.66,6.697,401,276,125,7.5,8.0,7.0,8.0,8.0,8.0,7.5,7.0,6.5,7.5,8.0,7.5,0.7833333333333333,Seoul National University,False,none
198706,2411.05005,https://arxiv.org/abs/2411.05005,Diff-2-in-1: Bridging Generation and Dense Perception with Diffusion Models,2026-09-19 00:00:00+00:00,7.08,5.1681,823,948,-125,7.5,7.0,7.0,7.0,6.5,6.0,7.0,6.5,5.5,6.0,7.0,3.5,0.6383333333333333,Carnegie Mellon University; Tsinghua University; University of Illinois Urbana-Champaign,False,none
199696,2609.23139,https://arxiv.org/abs/2609.23139,"QwenVLConnector: A Fast, Unified Medical VLM Chatbot for Fine-Grained Clinical Perception and Text Generation",2026-09-19 00:00:00+00:00,7.32,5.7609,684,809,-125,7.5,7.0,7.5,7.5,7.0,7.0,7.0,6.0,6.5,7.0,7.0,5.5,0.75,Carnegie Mellon University; Mayo Clinic; Northwestern University; University of Houston; University of North Carolina at Chapel Hill,False,none
197682,2609.20414,https://arxiv.org/abs/2609.20414,TouchSight: Bare-Handed Tactile Prediction from Egocentric Video via Generative Visual Augmentation,2026-09-17 00:00:00+00:00,7.84,6.4977,259,383,-124,8.0,8.0,7.5,8.0,7.5,7.0,8.0,7.5,6.0,7.0,7.5,6.5,0.7416666666666667,The Hong Kong University of Science and Technology (Guangzhou); Tsinghua University; University of Hong Kong,False,none
200737,2609.24952,https://arxiv.org/abs/2609.24952,Learning to Drive on Mars: Visual Multimodal Traversability Estimation for Off-World Navigation,2026-09-21 00:00:00+00:00,7.66,6.6794,415,291,124,8.0,7.0,7.5,8.0,8.0,8.0,8.0,7.0,7.5,6.0,8.0,7.0,0.695,California Institute of Technology; University of Southern California; Washington State University,False,none
196642,2609.18776,https://arxiv.org/abs/2609.18776,TRACER: Adaptive Multi-Robot Social Navigation via Joint Human-Response Prediction and Interaction-Aware Replanning,2026-09-16 00:00:00+00:00,7.32,6.2128,667,544,123,7.5,7.0,7.5,7.5,7.0,6.5,7.5,7.0,6.0,7.0,8.0,6.0,0.7583333333333333,Tongji University,False,none
197057,2603.25244,https://arxiv.org/abs/2603.25244,Fast Preemptive Robustification: High-Frequency Response Anti-Aligns Shared Vulnerability,2026-09-17 00:00:00+00:00,6.8,5.797,912,789,123,6.5,6.5,8.0,6.5,6.5,6.5,7.0,7.0,6.5,6.5,7.0,5.0,0.7116666666666667,University of Macau,False,none
198240,2609.21157,https://arxiv.org/abs/2609.21157,Can Agents Design Better Chips with a Higher Level Abstraction?,2026-09-17 00:00:00+00:00,7.48,6.0323,539,662,-123,7.5,6.5,8.5,8.0,7.0,7.5,7.0,6.5,6.0,7.0,7.5,6.5,0.7683333333333333,"University of California, Los Angeles",False,none
198697,2609.22085,https://arxiv.org/abs/2609.22085,SeeQ: Training Generalist Value Functions for Long-Horizon Robotic Manipulation,2026-09-18 00:00:00+00:00,7.7,6.3008,377,500,-123,8.0,7.5,7.5,7.5,8.0,6.5,7.5,7.0,6.5,7.0,8.0,6.0,0.7633333333333333,Carnegie Mellon University,False,none
200755,2609.24986,https://arxiv.org/abs/2609.24986,Who Does What in AI Auditing? Designing Human-AI Collaboration for Auditing Generative AI,2026-09-21 00:00:00+00:00,7.52,6.4798,517,395,122,7.5,7.0,7.5,8.0,8.0,7.5,6.5,7.0,7.5,8.0,8.0,6.5,0.8366666666666667,Carnegie Mellon University; Microsoft; Universitas 17 Agustus 1945 Semarang,False,none
197389,2609.19832,https://arxiv.org/abs/2609.19832,MetaRTL: Meta-path Attention Enhanced Relational Table Learning,2026-09-17 00:00:00+00:00,6.56,5.6225,964,843,121,6.5,5.5,8.0,6.5,6.5,6.5,7.0,6.0,6.5,6.0,7.0,5.5,0.725,Shanghai Jiao Tong University,False,none
197863,2602.13699,https://arxiv.org/abs/2602.13699,Gradient-Stable Attention Heads Signal LLM Correctness,2026-09-17 00:00:00+00:00,7.62,6.623,437,316,121,7.5,7.0,8.0,8.0,8.0,7.0,7.5,7.5,7.0,7.5,7.5,6.5,0.765,ETH Zurich; Microsoft; Stanford University,False,none
198449,2609.21550,https://arxiv.org/abs/2609.21550,OneBid: A Unified Auto-Bidding Foundation Model for Diverse oCPX Advertising Scenarios,2026-09-18 00:00:00+00:00,8.04,7.4256,159,38,121,8.0,7.5,9.0,8.5,7.0,8.0,8.0,7.5,9.0,8.5,8.0,7.0,0.805,Kuaishou (China),False,none
197243,2609.19523,https://arxiv.org/abs/2609.19523,EconSkills: Studying Skill Transfer and Retrieval for Web Agents on Live Economic Data,2026-09-17 00:00:00+00:00,7.34,6.2292,655,535,120,7.0,7.0,8.0,7.5,7.5,7.0,7.0,7.0,6.5,7.0,7.5,6.5,0.7866666666666666,Georgia Institute of Technology,False,none
199709,2609.23163,https://arxiv.org/abs/2609.23163,"Toscani-Fourier Distance on Probability Measures: Wasserstein Control, Topological Equivalence on Model Classes, and Duality",2026-09-19 00:00:00+00:00,7.5,6.0681,524,644,-120,8.0,7.5,6.5,7.5,8.0,8.0,8.5,7.0,4.5,5.0,8.5,6.5,0.5783333333333334,University of Illinois Urbana-Champaign,False,none
200336,2603.06159,https://arxiv.org/abs/2603.06159,Efficient K-generalizable Learned Search,2026-09-21 00:00:00+00:00,8.04,7.3445,170,50,120,8.0,8.0,8.5,8.0,7.5,8.0,8.0,7.0,8.5,8.5,8.0,7.5,0.8233333333333334,Alibaba Group (China); Boston University; Shanghai Jiao Tong University,False,none
198258,2609.21186,https://arxiv.org/abs/2609.21186,Robust Structureless Monocular Visual Inertial Initialization Exploiting Line Features and Vanishing Points,2026-09-18 00:00:00+00:00,7.42,5.9339,595,714,-119,7.5,7.0,8.0,7.5,7.0,7.0,7.0,6.5,7.0,6.5,7.5,5.5,0.765,Korea Advanced Institute of Science and Technology,False,none
198464,2609.21583,https://arxiv.org/abs/2609.21583,Predictive Suppression Layers for Communication-Efficient Spiking Neural Networks,2026-09-18 00:00:00+00:00,6.84,5.8128,901,782,119,6.5,7.0,7.0,6.5,7.5,7.0,7.0,6.0,6.5,7.0,7.5,5.5,0.7383333333333333,University of Padua,False,none
198371,2609.21387,https://arxiv.org/abs/2609.21387,Consistent Relexicalization of Clinical Documents using Graph-Based Approach,2026-09-18 00:00:00+00:00,7.2,6.0723,757,639,118,7.0,6.5,8.5,7.5,6.5,7.5,7.0,6.5,7.0,7.5,7.5,5.5,0.7383333333333333,,False,none
198495,2609.21650,https://arxiv.org/abs/2609.21650,SynthDemo-RL: Breaking the Zero-Reward Barrier in VLA Adaptation with LLM-Guided Synthetic Demonstrations,2026-09-18 00:00:00+00:00,7.92,7.0855,229,111,118,8.0,7.5,8.5,8.0,7.5,7.5,8.0,7.0,7.5,8.0,8.0,7.5,0.7583333333333333,,False,none
199501,2609.22789,https://arxiv.org/abs/2609.22789,PixelART: Image-to-Layer Decomposition without Latents or Text-to-Image Pretraining,2026-09-19 00:00:00+00:00,7.82,6.9631,283,165,118,8.0,7.5,8.0,8.0,7.5,7.5,8.0,7.5,7.5,8.0,8.0,6.5,0.8016666666666666,Tsinghua University,False,none
199760,2609.23275,https://arxiv.org/abs/2609.23275,SCULPT-VLA: Learning Structured Control through Staged Action Grounding,2026-09-20 00:00:00+00:00,7.82,6.461,287,405,-118,8.0,7.5,8.0,8.0,7.5,8.0,7.5,7.0,6.5,7.0,7.5,7.0,0.8016666666666666,South China University of Technology,False,none
197755,2609.20593,https://arxiv.org/abs/2609.20593,WiC is Not WSD: A Study on LLMs and Lexical Ambiguity Resolution,2026-09-17 00:00:00+00:00,6.52,5.6052,970,853,117,6.5,6.5,6.0,6.5,7.5,7.0,6.5,6.0,6.0,7.0,7.5,5.5,0.7516666666666667,Amazon; Cardiff University; University of Liverpool,False,none
197958,2609.20981,https://arxiv.org/abs/2609.20981,CaLR: Causal Latent Revision for Robust Diffusion Reasoning,2026-09-17 00:00:00+00:00,6.96,4.836,863,980,-117,7.0,7.5,6.5,7.0,6.5,4.5,7.0,7.0,4.0,6.0,7.0,2.5,0.6683333333333333,Peking University,False,none
199496,2609.22782,https://arxiv.org/abs/2609.22782,Look Before You Steer: Geometry Predicts SAE Feature Steerability,2026-09-19 00:00:00+00:00,7.58,6.1516,473,590,-117,7.5,8.0,7.0,7.5,8.0,7.5,7.0,7.0,5.5,7.0,7.5,7.0,0.7883333333333333,Pennsylvania State University,False,none
42672,2603.20957,https://arxiv.org/abs/2603.20957,Alignment Whack-a-Mole : Finetuning Activates Verbatim Recall of Copyrighted Books in Large Language Models,2026-09-15 00:00:00+00:00,8.58,7.0347,13,129,-116,8.5,8.5,8.5,9.0,8.5,7.5,8.0,7.5,7.5,8.5,8.0,6.5,0.6166666666666667,Carnegie Mellon University; Columbia University,True,runner_up
198561,2609.21789,https://arxiv.org/abs/2609.21789,Per-Aetiology Contrastive Severity Embeddings with Phonological Pseudo-Labelling for Multilingual Dysarthric Speech,2026-09-18 00:00:00+00:00,7.56,6.5305,483,367,116,7.5,7.0,8.0,8.0,7.5,8.0,7.0,6.5,6.5,8.0,8.0,7.5,0.7949999999999999,,False,none
199655,2609.23065,https://arxiv.org/abs/2609.23065,From Concept Alignment to Causal Grounding: An Intervention Test of Chain-of-Thought Faithfulness,2026-09-19 00:00:00+00:00,7.58,6.1516,475,591,-116,8.0,8.0,6.0,7.5,8.5,7.0,7.5,7.0,4.5,7.0,8.0,7.0,0.7366666666666667,German Research Centre for Artificial Intelligence; IBM Research; Technische Universität Berlin; University of Copenhagen; University of Groningen,False,none
191869,2609.12968,https://arxiv.org/abs/2609.12968,End-to-End Battery Dispatch with Exact Rainflow Degradation via Mixed-Integer Differentiable Predictive Control,2026-09-11 00:00:00+00:00,7.98,7.1958,200,85,115,8.0,7.5,8.5,8.0,8.0,7.0,8.5,8.0,7.5,8.0,8.0,6.5,0.6866666666666666,IEEE Standards Association; Johns Hopkins University,True,none
196006,2604.25157,https://arxiv.org/abs/2604.25157,A Continuous-Time Ensemble Kalman-Bucy Smoother for Causal Inference and Model Discovery,2026-09-16 00:00:00+00:00,7.2,5.5611,750,865,-115,7.5,7.0,7.0,7.0,7.5,6.5,7.5,7.0,6.0,4.5,8.0,4.5,0.5983333333333334,University of Wisconsin–Madison,False,none
196368,2609.18186,https://arxiv.org/abs/2609.18186,Misgendering as Breakdown in Human-Machine Communication: How AI Companion Chatbot Users Experience and Repair Misgendering,2026-09-16 00:00:00+00:00,6.92,4.5408,877,992,-115,6.5,6.5,7.5,7.5,7.0,6.5,2.0,6.0,6.5,6.0,7.5,6.0,0.645,Carnegie Mellon University; University of Michigan; Western Caspian University,False,none
197373,2609.19802,https://arxiv.org/abs/2609.19802,Affective Shared Autonomy: Temporal Affect Dynamics and Subjective Evaluation in Bimanual Teleoperation Tasks,2026-09-17 00:00:00+00:00,7.56,6.1424,480,595,-115,7.5,7.5,7.5,7.5,8.0,7.0,7.5,6.5,6.5,7.0,7.5,6.0,0.77,University of Hong Kong,False,none
197766,2609.20625,https://arxiv.org/abs/2609.20625,Chronicle: Cut-Point Replay for Regression Testing of LLM Agents,2026-09-17 00:00:00+00:00,7.58,6.5514,469,354,115,7.0,7.5,8.5,8.0,7.0,6.5,7.5,7.0,6.5,8.0,8.0,6.5,0.76,Microsoft,False,none
194032,2609.15648,https://arxiv.org/abs/2609.15648,"Scaling Verification of Cryptographic Software with Aeneas, Rust, and Lean",2026-09-14 00:00:00+00:00,8.6,7.0434,11,125,-114,9.0,8.0,8.5,9.0,8.5,8.5,8.5,7.5,7.5,6.5,8.5,7.0,0.705,École Normale Supérieure - PSL,True,none
197442,2609.19916,https://arxiv.org/abs/2609.19916,KoNeoBench: A Curated Evaluation Dataset for LLM Understanding of Korean Neologisms,2026-09-17 00:00:00+00:00,7.32,5.808,671,785,-114,6.5,7.5,8.0,7.5,7.5,7.5,7.0,7.0,5.5,6.0,7.5,6.0,0.7266666666666667,Kyungpook National University; Texas A&M University; Yonsei University,False,none
198469,2609.21594,https://arxiv.org/abs/2609.21594,HyperParallel-FSDP: Topology-Aware Fully Sharded Training with Layout-Driven Muon on Ascend SuperPods,2026-09-18 00:00:00+00:00,8.4,6.9989,32,146,-114,9.0,8.0,8.5,8.5,7.5,8.5,8.5,7.5,7.0,8.0,8.0,6.5,0.6733333333333333,Zhejiang University,False,none
199869,2609.23498,https://arxiv.org/abs/2609.23498,Runtime Authorization Consistency Checking for MCP-based Agentic Workflows,2026-09-20 00:00:00+00:00,8.5,7.0115,25,139,-114,8.5,8.0,9.0,9.0,8.0,8.5,7.5,6.5,8.0,8.5,8.0,7.5,0.8316666666666667,Chinese Academy of Sciences; Institute of Computing Technology; Tsinghua University; University of Chinese Academy of Sciences,False,none
200129,2609.24052,https://arxiv.org/abs/2609.24052,Calibrated Decisions at Scale: Converting Police Crash Narratives into Probabilistic Crash Variables with a System One Model (Jev),2026-09-21 00:00:00+00:00,7.96,7.1225,215,102,113,8.0,7.0,9.0,8.0,8.0,8.5,7.5,7.0,8.0,8.5,8.0,7.5,0.77,Texas State University,False,none
196401,2609.18256,https://arxiv.org/abs/2609.18256,Evolving Error States: Failure-Aware Progressive Repair for Ultrasound Lesion Segmentation,2026-09-16 00:00:00+00:00,7.16,6.0368,771,659,112,7.0,6.5,8.0,7.5,7.0,7.0,7.0,7.0,6.0,7.0,7.5,6.0,0.7666666666666666,,False,none
196625,2609.18732,https://arxiv.org/abs/2609.18732,PASSAGE: Scaling Scene-Aligned Motion Learning for Perceptive Humanoid Traversal in Cluttered Environments,2026-09-16 00:00:00+00:00,8.06,7.5012,137,25,112,8.5,7.5,8.5,8.0,7.5,8.0,8.5,7.5,7.5,8.0,8.5,8.0,0.78,Shanghai Jiao Tong University; Tsinghua University,False,none
197280,2609.19600,https://arxiv.org/abs/2609.19600,WorldContact: A Contact-Centric World Model for Scalable Robot Learning,2026-09-17 00:00:00+00:00,7.62,6.6066,435,323,112,8.0,7.0,8.0,7.5,7.5,8.0,7.5,6.5,7.5,7.5,7.5,7.0,0.8266666666666667,University of British Columbia; Westlake University,False,none
198560,2609.21788,https://arxiv.org/abs/2609.21788,From Pretraining to Proficiency: Real-World Subtask RL for Long-Horizon Manipulation with Minimal Human Intervention,2026-09-18 00:00:00+00:00,7.98,6.6176,208,320,-112,8.0,7.5,8.5,8.0,8.0,8.0,7.5,7.0,7.5,8.0,8.0,6.0,0.8116666666666666,"The University of Texas at Austin; University of California, Berkeley",False,none
199633,2609.23023,https://arxiv.org/abs/2609.23023,PINNForge: Execution-Grounded Evolutionary Design of Physics-Informed Neural Networks for PDE Solving via Large Language Models,2026-09-19 00:00:00+00:00,7.7,6.3085,382,494,-112,8.0,7.5,7.5,7.5,8.0,7.5,7.5,7.0,5.5,6.5,7.5,7.5,0.715,East China Normal University; Hanyang University; Nankai University,False,none
200131,2609.24055,https://arxiv.org/abs/2609.24055,Toward Human-in-the-Loop Robot Failure Recovery: Bridging Communication Gaps in Human-Robot Collaboration,2026-09-21 00:00:00+00:00,6.76,5.7459,924,812,112,6.5,7.0,6.5,7.0,7.0,7.5,6.5,6.5,5.5,6.5,7.5,6.5,0.775,Brown University; Cornell Tech; Cornell University,False,none
198008,2609.21096,https://arxiv.org/abs/2609.21096,Detecting Hallucination in LLMs: Tracing the Topological Signatures of Impaired Context Sharing,2026-09-17 00:00:00+00:00,6.96,5.8647,864,753,111,7.0,7.0,6.5,7.0,7.5,6.5,7.0,7.0,6.0,6.5,7.5,5.5,0.7483333333333333,Universidade Estadual de Campinas (UNICAMP); University of Pennsylvania,False,none
197094,2605.18630,https://arxiv.org/abs/2605.18630,SCICONVBENCH: Benchmarking LLMs on Multi-Turn Clarification for Task Formulation in Computational Science,2026-09-17 00:00:00+00:00,7.46,6.0204,556,666,-110,7.5,7.5,7.0,7.5,8.0,7.5,7.0,7.0,6.5,7.0,7.5,5.5,0.765,Rensselaer Polytechnic Institute,False,none
200190,2609.24146,https://arxiv.org/abs/2609.24146,Mind or Message? Auditing Theory of Mind in Multi-Agent Social Simulation,2026-09-21 00:00:00+00:00,7.82,6.9333,294,184,110,7.5,8.0,7.5,8.0,8.5,8.0,8.0,7.5,5.0,7.5,8.5,8.5,0.6983333333333334,,False,none
196657,2609.18812,https://arxiv.org/abs/2609.18812,WaveTLM: Reliable Time-Series Language Modeling through Task Compilation,2026-09-16 00:00:00+00:00,7.74,6.825,340,231,109,8.0,7.5,8.0,7.5,7.5,7.0,8.0,7.5,6.5,7.5,8.0,7.0,0.77,,False,none
199332,2603.01590,https://arxiv.org/abs/2603.01590,IDProxy: CTR Prediction with Multimodal LLMs for Cold-Start Recommendation at Xiaohongshu,2026-09-21 00:00:00+00:00,7.9,6.5648,241,350,-109,8.0,6.5,9.5,8.5,7.0,7.5,7.0,6.0,9.0,8.5,7.5,6.0,0.7366666666666667,Fudan University; Shanghai Jiao Tong University,False,none
199562,2609.22897,https://arxiv.org/abs/2609.22897,Scout: Open-World Species Recognition on the Edge,2026-09-19 00:00:00+00:00,8.1,6.8432,116,225,-109,8.0,8.0,8.5,8.0,8.0,8.0,7.5,7.0,7.5,8.0,8.0,7.0,0.8233333333333334,University of Massachusetts Amherst,False,none
200061,2609.23916,https://arxiv.org/abs/2609.23916,Time-Incremental Continued Pretraining of LLMs: Knowledge Updates Without Catastrophic Forgetting,2026-09-20 00:00:00+00:00,7.82,6.9342,290,181,109,8.0,6.5,8.5,8.5,8.0,8.0,7.5,6.0,8.5,8.5,8.5,7.0,0.7766666666666666,Concordia University; Mila - Quebec Artificial Intelligence Institute; Tübingen AI Center; Université de Montréal; Université Laval; University of Tübingen,False,none
197254,2609.19539,https://arxiv.org/abs/2609.19539,Compressed Active Subspaces for Scalable Bayesian Inference,2026-09-17 00:00:00+00:00,6.3,5.4776,986,878,108,6.5,6.0,6.5,6.0,6.5,5.5,7.0,6.5,6.5,6.0,7.5,4.0,0.7133333333333334,Argonne National Laboratory; Texas A&M University,False,none
198417,2609.21483,https://arxiv.org/abs/2609.21483,Weave: Fine-Grained Dynamic SM Scheduling in an MoE Megakernel for Compute-Communication Overlap,2026-09-18 00:00:00+00:00,7.92,7.0526,228,120,108,8.0,7.5,8.5,8.0,7.5,8.0,8.0,7.5,8.0,8.0,8.0,6.5,0.7616666666666667,Alibaba Group (China); National University of Singapore; Shanghai Jiao Tong University,False,none
195968,2603.12808,https://arxiv.org/abs/2603.12808,A Multitask Large Reasoning Model for Molecular Science,2026-09-16 00:00:00+00:00,7.52,6.4768,505,398,107,8.0,7.0,7.5,7.5,7.5,6.5,8.0,6.5,7.0,7.5,8.0,6.0,0.75,Southern Medical University; Sun Yat-sen University; Tsinghua Shenzhen International Graduate School; Tsinghua University,False,none
198441,2609.21527,https://arxiv.org/abs/2609.21527,OpenMAS-GCom. A Diagnostic Benchmark for Graph-enhanced Multi-Agent Systems,2026-09-18 00:00:00+00:00,7.6,6.5693,455,348,107,7.0,7.5,8.0,8.0,8.0,8.0,7.5,7.0,7.0,7.5,8.0,6.5,0.7983333333333333,,False,none
198569,2609.21803,https://arxiv.org/abs/2609.21803,Contact-Rich Motion Planning via GPU-Parallel Mode Evaluation,2026-09-18 00:00:00+00:00,7.16,5.456,780,887,-107,7.5,6.5,7.0,7.5,7.5,7.5,7.0,6.0,5.0,6.0,7.0,6.0,0.735,Technische Universität Darmstadt,False,none
199831,2609.23418,https://arxiv.org/abs/2609.23418,HEARTH: An Object-Centric RGB-Thermal-3D Dataset for Temperature-Aware Robot Manipulation,2026-09-20 00:00:00+00:00,7.46,6.3882,562,455,107,7.5,7.5,7.0,7.5,8.0,7.0,7.5,7.0,6.5,6.5,7.5,7.0,0.7733333333333333,Simon Fraser University,False,none
